model,p,raw_text,status,flip_1,flip_2
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,70,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,85,2025-01-01 00:00:00,success,1,1
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,5,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 1,success,0,1
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 1,success,0,1
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,25,0 0,success,0,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
anthropic/claude-4.5-sonnet,50,1 0,success,1,0
