model,optimal_p,affordable_payoff,answer
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,affordable
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,10,1.0,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,luxury
moonshotai/kimi-k2-0905,40,6.7,affordable
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,50,10.0,affordable
moonshotai/kimi-k2-0905,50,10.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,luxury
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,60,15.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,luxury
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
moonshotai/kimi-k2-0905,90,90.0,affordable
google/gemini-2.5-pro,50,1000.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,luxury
google/gemini-2.5-pro,10,1.0,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,affordable
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,40,6.7,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,luxury
google/gemini-2.5-pro,50,10.0,affordable
