code,model,p,v,v2,raw_text,answer, , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14, .15, .16, .17
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A164,anthropic/claude-4.5-sonnet,50,0,1,1,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,adult,1.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A165,anthropic/claude-4.5-sonnet,50,child,adult,child,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,sun,1.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
A166,anthropic/claude-4.5-sonnet,50,moon,sun,moon,0.0,,,,,,,,,,,,,,,,,,
